depth,dose,dose_err,fluence,fluence_err,kinetic_energy,kinetic_energy_err
1.7750000000000004,0.24673031114589145,0.0008578098438322049,0.0802611,0.000268828,55.2718,0.00396627
1.825000000000001,0.2489740830727012,0.0007923446848223516,0.0809213,0.000248648,55.1992,0.0041711
1.875,0.24825153933805158,0.0007638632956771634,0.0805847,0.000243609,55.1319,0.00405726
1.924999999999999,0.2469928380132559,0.0008457515856041158,0.0800436,0.000271416,55.0547,0.00442485
1.9749999999999996,0.24802708283211763,0.000852675632589287,0.0802702,0.000269576,54.9896,0.00426048
2.0249999999999986,0.24776085467961412,0.000854357073552467,0.0800963,0.00027333,54.9215,0.00441036
2.0749999999999993,0.249114996285496,0.0007877207221736062,0.0804868,0.000249341,54.8559,0.00407013
2.125,0.24985948335347008,0.0007949725972710953,0.0807379,0.000253928,54.7854,0.00435373
2.1750000000000007,0.24921889664690006,0.0007836625273961195,0.0803973,0.000245833,54.715,0.00435001
2.2249999999999996,0.24967653411659577,0.0008503358916263712,0.0803826,0.000263729,54.6469,0.00415562
2.2750000000000004,0.2494933205022115,0.000807657430197728,0.0802302,0.000252698,54.5748,0.00404132
2.3249999999999993,0.25104415897548427,0.0008430470036774911,0.0805957,0.000260938,54.505,0.00397655
2.375,0.25107614865418626,0.0007728627061153162,0.0806097,0.00024618,54.4299,0.00482545
2.424999999999999,0.25071025018043763,0.0008862119197244129,0.080427,0.000276326,54.3647,0.00476025
2.4750000000000014,0.25374266021938047,0.0008241492992674098,0.0812905,0.00025464,54.2974,0.0042938
2.5249999999999986,0.2502097835541326,0.0007875039326154603,0.0801292,0.000242757,54.223,0.00415899
2.575000000000001,0.25222777708745875,0.0007830333089224766,0.0806458,0.00024481,54.1567,0.00396678
2.625,0.25137410210788186,0.0008256694699495304,0.0804545,0.000253059,54.083,0.00425969
2.6750000000000007,0.2513006051601202,0.0008514251269672991,0.0801801,0.000262627,54.0114,0.00490611
2.7249999999999996,0.2517249310635643,0.0008232874285850251,0.0801322,0.0002565,53.9418,0.00429716
2.7750000000000004,0.25322923909508865,0.0008278823097076779,0.0806467,0.000255284,53.8761,0.00409653
2.8249999999999993,0.25214449817182955,0.0008068695852181246,0.0802244,0.000252563,53.8035,0.00427653
2.875,0.2528168101795916,0.0008121148350152149,0.0804096,0.000252873,53.7336,0.00435932
2.9250000000000007,0.25409348917506286,0.0008572282133103501,0.080515,0.000260059,53.6598,0.00446026
2.9750000000000014,0.2536956010226122,0.0007824437470753238,0.0805067,0.000245999,53.5897,0.00441153
3.0250000000000004,0.25262434335235967,0.0008578653631092911,0.0801757,0.000270466,53.5258,0.00430563
3.075000000000001,0.25412759387384437,0.0008273879237641012,0.0803843,0.000252601,53.4588,0.00420137
3.125,0.2550114078895537,0.0008180633289887295,0.0805276,0.000242613,53.3893,0.004519
3.174999999999999,0.25625292467620364,0.0007879850996835401,0.0809546,0.000250431,53.3148,0.00485153
3.2249999999999996,0.25328925278984366,0.0008495427590965692,0.0799087,0.00025746,53.2446,0.00455199
3.2749999999999986,0.25475707672499714,0.0007942719968697703,0.0803019,0.000248067,53.1729,0.0046992
3.3249999999999993,0.25625900535893215,0.0008052833201585207,0.0808015,0.000248065,53.109,0.0042192
3.375,0.25480281403421573,0.0008194962550925717,0.0801631,0.000246352,53.0377,0.00437891
3.4250000000000007,0.2564834618648661,0.000856472093631939,0.0806246,0.000261061,52.9693,0.00431567
3.4749999999999996,0.2562706379693692,0.0008102721237709751,0.0804604,0.000247982,52.892,0.00454233
3.5250000000000004,0.2553725475681235,0.0007744119583235293,0.0801574,0.00023964,52.8259,0.00426455
3.5749999999999993,0.2564126086922038,0.0008537860181310096,0.0803482,0.000263285,52.7576,0.00462781
3.625,0.25931785314886835,0.0008235332996692638,0.0812139,0.000248879,52.6909,0.00440441
3.674999999999999,0.2572237188926812,0.0007868350575153273,0.0804534,0.000229097,52.6207,0.00427418
3.7250000000000014,0.2564726223869588,0.0008007360269876563,0.0801747,0.000245742,52.5469,0.00438883
3.7749999999999986,0.2582468598561258,0.0008351500474557631,0.0806426,0.000253327,52.4737,0.00433436
3.825000000000001,0.25811282045858924,0.0008300290550883418,0.0805217,0.000251592,52.4081,0.00452581
3.875,0.2582648375268013,0.0007894418197632765,0.0804887,0.000238078,52.3356,0.00470702
3.9250000000000007,0.25972631640171634,0.0008555943602989581,0.0808688,0.000258809,52.2663,0.00457135
3.9749999999999996,0.261309408931201,0.0008658204823832047,0.0812548,0.000265171,52.1928,0.00451498
4.025,0.25993861154219333,0.0008172014583063448,0.08074,0.000249037,52.1168,0.00454701
4.074999999999999,0.2615034620234926,0.0008682289614987033,0.0810471,0.000258007,52.0454,0.00465109
4.125,0.2611727257585652,0.0008984076542576676,0.0809755,0.000271326,51.9781,0.00465854
4.175000000000001,0.2606140960800747,0.0008328473193442381,0.0806177,0.000252954,51.9083,0.00445351
